Sample,"Volt avg 1","Curr avg 1"
409,5.00016,0.000665475
410,5.00018,0.000962642
411,5.00025,0.000735329
412,5.0002,0.000681985
413,5.00018,0.000952351
414,5.00019,0.00065886
415,5.00015,0.000727525
416,5.0002,0.000970302
417,5.00016,0.000679078
418,5.00012,0.000963334
419,5.00014,0.000704856
420,4.99998,0.000827917
421,5.00027,0.000790989
422,5.00009,0.000931407
423,5.00027,0.000668901
424,5.00015,0.000956513
425,5.00008,0.000653237
426,5.00024,0.000938804
427,5.00024,0.000654157
428,5.00004,0.000966066
429,5.00002,0.000668446
430,5.00014,0.000862489
431,5.00021,0.000654913
432,5.00017,0.000781315
433,5.00026,0.000954035
434,5.00013,0.0006507
435,5.00016,0.000901294
436,5.00033,0.000736357
437,5.00021,0.000675782
438,5.00013,0.00113978
439,5.00007,0.000696116
440,5.00023,0.000768818
441,5.00011,0.000675195
442,5.00016,0.000948282
443,5.00021,0.000666141
444,5.00018,0.000940789
445,5.00031,0.000677079
446,5.0002,0.00095532
447,4.99998,0.000687916
448,5.00025,0.000843563
449,5.00003,0.000784411
450,5.00029,0.000681466
451,5.00017,0.000927995
452,5.00013,0.000676448
453,5.00009,0.000954866
454,5.0002,0.000665483
455,4.99994,0.00107194
456,5.00021,0.000450159
457,5.00023,0.00106222
458,5.00017,0.00067407
459,5.00038,0.000682974
460,5.00014,0.00095183
461,5.00029,0.000673119
462,5.00011,0.000939896
463,5.00004,0.00067068
464,5.00009,0.000853679
465,5.00011,0.000930056
466,5.00022,0.000807521
467,5.00024,0.000668996
468,5.00022,0.000932621
469,5.00016,0.000659619
470,5.00003,0.000899863
471,5.00031,0.000713679
472,5.00025,0.00066249
473,5.00015,0.000864597
474,5.00026,0.00106633
475,5.00005,0.000663384
476,5.00028,0.00067416
477,5.00003,0.000929312
478,5.00018,0.000686058
479,5.00012,0.000910131
480,5.0003,0.000705834
481,5.00029,0.000860362
482,5.00013,0.000677279
483,5.00023,0.000782791
484,5.00014,0.000966051
485,5.00013,0.000669115
486,5.00009,0.000945192
487,5.00033,0.000679413
488,5.00019,0.00097372
489,5.00011,0.000683793
490,5.00014,0.000706289
491,5.00031,0.000920249
492,5.00023,0.00079983
493,5.00025,0.000680146
494,5.00027,0.000862098
495,5.00011,0.00106645
496,5.0003,0.000666564
497,5.00015,0.000660657
498,5.00005,0.00095214
499,5.00025,0.000664636
500,5,0.000960507
501,5.00019,0.000662256
502,5.00016,0.000851625
503,5.00006,0.000947168
504,5.00029,0.000800174
505,5.00016,0.000666498
506,5.0003,0.000947043
507,5.00018,0.000681923
508,5.00019,0.000736308
509,5.00025,0.000885111
510,5.00013,0.000674709
511,5.0002,0.000868544
512,5.00005,0.00125074
513,5.00034,0.000444732
514,5.0001,0.000657182
515,5.00017,0.0008581
516,4.99994,0.000969927
517,5.00014,0.000757103
518,5.00025,0.000668421
519,5.00015,0.000946388
520,5.00019,0.000647882
521,5.00003,0.000943594
522,5.0002,0.000669265
523,5.00024,0.000859402
524,4.99999,0.00094796
525,5.00018,0.000798533
526,5.00016,0.000661994
527,4.99994,0.000936614
528,5.0001,0.000660584
529,5.00031,0.000960949
530,5.00023,0.000662465
531,5.00009,0.000792516
532,5.00028,0.000864643
533,5.00018,0.000677489
534,5.00016,0.000948108
535,5.00018,0.000660766
536,5.00019,0.000955605
537,5.00032,0.000666379
538,5.00013,0.000966271
539,5.00016,0.000666588
540,5,0.000859294
541,5.00006,0.000673214
542,4.99999,0.000999811
543,5.00035,0.000748597
544,5.00025,0.000866679
545,5.0001,0.00067818
546,5.00002,0.00078396
547,5.00022,0.000956174
548,5.00009,0.000655556
549,5.00013,0.00127882
550,5.00006,0.00047089
551,5.00018,0.000680882
552,5.00027,0.000680367
553,5.00017,0.000948563
554,5.00013,0.000668806
