Sample,"Volt avg 1","Curr avg 1"
339,4.99996,0.00248962
340,5.00033,3.82968e-005
341,5.00018,5.67807e-005
342,5.00023,0.00255036
343,5.00017,5.66255e-005
344,5.00022,5.66524e-005
345,5.00018,0.00252348
346,5.00016,5.66116e-005
347,5.00017,0.00250133
348,5.00031,5.58243e-005
349,5.00023,5.6846e-005
350,5.00016,0.00272944
351,5.00007,5.73004e-005
352,5.00017,5.71588e-005
353,5.00003,0.00245553
354,5.00025,5.70863e-005
355,5.0002,0.00249996
356,5.00024,5.69852e-005
357,5.00017,5.67797e-005
358,5.00004,0.00250844
359,5.00026,5.67084e-005
360,5.00013,0.00254659
361,5.00015,5.58252e-005
362,5.0001,5.65616e-005
363,5.0002,0.00249724
364,4.99998,5.68653e-005
365,5.00013,0.00252654
366,5.00027,3.97835e-006
367,5.0002,5.66629e-005
368,5.00002,0.00260864
369,5.00019,5.72786e-005
370,5.00023,5.69678e-005
371,5.00032,0.002511
372,5.00019,5.69034e-005
373,5.0001,0.00250212
374,5.00025,5.48892e-005
375,5.00013,5.69271e-005
376,5.00029,0.00249779
377,5.00019,5.70242e-005
378,5.00007,0.00249933
379,5.00031,3.33914e-005
380,5.00011,5.66414e-005
381,5.00006,0.00252692
382,5.00018,5.67785e-005
383,5.00013,5.67018e-005
384,5.00038,0.00255248
385,5.00019,5.67212e-005
386,5.0002,0.00259266
387,5.00014,5.40388e-005
388,5.00009,5.70803e-005
389,5.0001,0.00250079
390,5.00025,5.7202e-005
391,4.9998,0.00256128
392,5.00044,-2.59026e-007
393,5.00008,5.69058e-005
394,5.00021,0.00245498
395,5.00015,5.68579e-005
396,5.00024,5.71246e-005
397,5.00006,0.00250699
398,5.00019,5.68093e-005
399,5.00003,0.00251641
400,5.00031,5.5291e-005
401,5.0002,5.68914e-005
402,5.00015,0.00250494
403,5.00007,5.67242e-005
404,5.00011,0.00252998
405,5.0002,3.48914e-005
406,5.00015,5.65966e-005
407,5.00011,0.00247738
408,5.00018,5.70494e-005
409,5.00015,5.6811e-005
410,5.00016,0.00251865
411,5.00005,5.68634e-005
412,5.00027,0.00247296
413,5.00001,5.66881e-005
414,5.00019,5.70291e-005
415,5.00009,0.00250776
416,5.00007,5.68011e-005
417,5.00026,0.00251707
418,5.0003,5.12291e-005
419,5.00007,5.66264e-005
420,5.00004,0.00253123
421,5.00018,5.68045e-005
422,5.00015,5.67172e-005
423,5.00027,0.00271097
424,5.00022,5.69588e-005
425,5.00016,0.00248443
426,4.99995,5.66445e-005
427,5.00015,5.66907e-005
428,5.00023,0.00253501
429,5.00015,5.73619e-005
430,4.99994,0.00258879
431,5.00032,-7.40125e-006
432,5.00016,5.68956e-005
433,5.00008,0.00250657
434,5.00019,5.6867e-005
435,5.00018,5.68848e-005
436,5.00023,0.00249593
437,5.00018,5.69156e-005
438,5.00014,0.00249879
439,5.00022,5.64934e-005
440,5.00026,5.69116e-005
441,5.00016,0.00252871
442,5.0003,5.67758e-005
443,5.00018,0.0024703
444,5.00001,4.48083e-005
445,5.00009,5.6667e-005
446,5.00006,0.00249942
447,5.00028,5.6915e-005
448,4.99958,0.00200894
449,5.00078,0.000541143
450,5.00013,5.70058e-005
451,5.00006,0.00249399
452,5.00012,5.71429e-005
453,5.00018,5.6906e-005
454,5.00013,0.00258762
455,5.00018,5.69544e-005
456,5.00017,0.00250979
457,5.00009,5.32936e-005
458,5.00024,5.68371e-005
459,5.0002,0.00246472
460,5.00022,5.67387e-005
461,5.00012,0.00260119
462,5.00045,-2.01703e-006
463,5.00021,5.66665e-005
464,5.00015,0.00259097
465,5.00032,5.69291e-005
466,5.00026,5.67818e-005
467,5.0001,0.00252663
468,5.00015,5.69452e-005
469,5.00013,0.0026217
470,5.00026,4.79728e-005
471,5.00019,5.70618e-005
472,5.00011,0.00253975
473,5.00009,5.7566e-005
474,5.00015,5.70884e-005
475,5.00016,0.00263271
476,5.00015,5.71771e-005
477,5.00031,0.00256388
478,5.00019,5.45527e-005
479,5.00021,5.67489e-005
480,5.00014,0.00259427
481,5.00019,5.70388e-005
482,5.00014,5.66689e-005
483,5.00017,0.00278145
484,5.00015,5.71079e-005
485,5.00021,0.00242209
486,5.0001,5.62796e-005
487,5.00015,5.70826e-005
488,5.00015,0.00251213
489,5.00014,5.72656e-005
490,5.00005,0.00252342
491,5.00025,5.24418e-006
492,5.00034,5.69871e-005
493,5.00021,0.00272983
494,5.00017,5.72046e-005
495,5.0002,5.6996e-005
496,5.00014,0.00253315
497,5.00018,5.71264e-005
498,5.00001,0.00253828
499,5.00035,4.85192e-005
500,5.00024,5.68338e-005
501,5.00009,0.00252629
502,5.0002,5.68755e-005
503,5.00011,5.63993e-005
504,5.00028,0.00259379
505,5.00019,5.68059e-005
506,5.00015,0.00269199
507,5.00029,5.6276e-005
508,5.00026,5.70943e-005
509,5.00023,0.00230257
510,5,5.69507e-005
511,5.00019,0.0025031
512,5.00028,5.30125e-005
513,5.00008,5.68225e-005
514,5.00013,0.00251903
515,5.00024,5.71307e-005
516,4.99995,0.00258611
517,5.00038,-7.32751e-008
518,5.00016,5.6594e-005
519,5.00028,0.0025047
520,5.00018,5.67882e-005
521,5.00017,5.67858e-005
522,5.00039,0.0025278
523,5.00006,5.68837e-005
524,5.00026,0.00250801
525,5.00009,5.47455e-005
526,5.00007,5.68165e-005
527,5.0002,0.00250512
528,5.00027,5.70989e-005
529,4.99991,0.00270451
530,5.00052,-2.2805e-007
531,5.00043,5.71105e-005
532,5.00008,0.00246062
533,5.00019,5.71231e-005
534,5.00006,5.66993e-005
535,5.00023,0.00249862
536,5.00001,5.6665e-005
537,5.00008,0.00252778
538,5.00025,4.98248e-005
539,5.00015,5.6881e-005
540,5.00016,0.0025015
541,5.00021,5.70136e-005
542,5.00024,5.64912e-005
543,5.00013,0.00251287
544,5.0002,5.67724e-005
545,5.00021,0.0024992
546,5.00029,5.64967e-005
547,5.00024,5.66263e-005
548,5.00025,0.00253969
549,5.00014,5.69374e-005
550,4.99994,0.00269439
551,5.00034,-3.7687e-006
552,5.00036,5.70634e-005
553,5.00015,0.00255857
